<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
24.12.2020;0;39266.0000000;39356.0000000;38355.0000000;38390.0000000;515
28.12.2020;0;38390.0000000;38771.0000000;37732.0000000;38026.0000000;959
29.12.2020;0;38224.0000000;38528.0000000;37980.0000000;38428.0000000;703
30.12.2020;0;38126.0000000;39340.0000000;38126.0000000;39068.0000000;690
04.01.2021;0;38861.0000000;40400.0000000;38200.0000000;39011.0000000;1645
05.01.2021;0;38878.0000000;40000.0000000;38878.0000000;39603.0000000;633
06.01.2021;0;39279.0000000;39279.0000000;37583.0000000;37583.0000000;2824
08.01.2021;0;39285.0000000;39850.0000000;38106.0000000;39226.0000000;2859
11.01.2021;0;39474.0000000;41636.0000000;39000.0000000;40791.0000000;3925
12.01.2021;0;40805.0000000;40946.0000000;39500.0000000;39707.0000000;799
13.01.2021;0;39761.0000000;40111.0000000;39350.0000000;39931.0000000;428
14.01.2021;0;40078.0000000;40233.0000000;38723.0000000;38946.0000000;471
15.01.2021;0;38953.0000000;39123.0000000;37951.0000000;37989.0000000;1069
19.01.2021;0;38389.0000000;38713.0000000;37940.0000000;38346.0000000;1775
20.01.2021;0;38535.0000000;39488.0000000;38301.0000000;39488.0000000;1748
21.01.2021;0;39712.0000000;41300.0000000;39098.0000000;41241.0000000;1587
22.01.2021;0;40674.0000000;41650.0000000;39500.0000000;41349.0000000;2854
25.01.2021;0;41349.0000000;41700.0000000;40154.0000000;40905.0000000;593
26.01.2021;0;40989.0000000;41100.0000000;40250.0000000;40279.0000000;274
27.01.2021;0;40557.0000000;40750.0000000;38876.0000000;39140.0000000;2201
28.01.2021;0;39441.0000000;40379.0000000;38836.0000000;39890.0000000;2216
29.01.2021;0;39700.0000000;40138.0000000;39030.0000000;39464.0000000;722
01.02.2021;0;39450.0000000;40350.0000000;39300.0000000;40276.0000000;757
02.02.2021;0;40275.0000000;41307.0000000;40246.0000000;41270.0000000;1039
03.02.2021;0;41195.0000000;42250.0000000;41139.0000000;41150.0000000;1371
04.02.2021;0;41284.0000000;41300.0000000;40324.0000000;41184.0000000;459
05.02.2021;0;41056.0000000;41170.0000000;40483.0000000;40550.0000000;315
08.02.2021;0;40550.0000000;42953.0000000;40420.0000000;42953.0000000;2558
09.02.2021;0;42685.0000000;43150.0000000;42183.0000000;42300.0000000;1569
10.02.2021;0;42199.0000000;43958.0000000;42199.0000000;43594.0000000;1548
11.02.2021;0;43703.0000000;45000.0000000;43490.0000000;44681.0000000;874
12.02.2021;0;45188.0000000;45611.0000000;43627.0000000;44112.0000000;1231
16.02.2021;0;45459.0000000;45459.0000000;43000.0000000;45154.0000000;1140
17.02.2021;0;45040.0000000;45299.0000000;43800.0000000;44027.0000000;591
18.02.2021;0;43757.0000000;43908.0000000;43168.0000000;43820.0000000;598
19.02.2021;0;43739.0000000;44820.0000000;43693.0000000;44210.0000000;589
22.02.2021;0;45445.0000000;45445.0000000;42771.0000000;42796.0000000;561
24.02.2021;0;42525.0000000;42622.0000000;40800.0000000;42616.0000000;1506
25.02.2021;0;43000.0000000;43050.0000000;39594.0000000;39996.0000000;4292
26.02.2021;0;39600.0000000;41500.0000000;38855.0000000;41271.0000000;1172
01.03.2021;0;41649.0000000;42284.0000000;40197.0000000;40833.0000000;1139
02.03.2021;0;41048.0000000;41300.0000000;39700.0000000;39700.0000000;865
03.03.2021;0;40321.0000000;40321.0000000;37992.0000000;38204.0000000;1720
04.03.2021;0;38199.0000000;38727.0000000;35852.0000000;36921.0000000;2361
05.03.2021;0;37044.0000000;37700.0000000;34801.0000000;37000.0000000;1630
09.03.2021;0;36004.0000000;37221.0000000;34865.0000000;36940.0000000;2262
10.03.2021;0;37428.0000000;38245.0000000;36766.0000000;36900.0000000;1242
11.03.2021;0;37136.0000000;38225.0000000;37136.0000000;38136.0000000;1139
12.03.2021;0;38000.0000000;38396.0000000;37035.0000000;37700.0000000;1191
15.03.2021;0;38000.0000000;38499.0000000;37435.0000000;38440.0000000;976
