<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
26.05.2021;0;239836.0000000;242000.0000000;239666.0000000;239666.0000000;74
27.05.2021;0;239076.0000000;240557.0000000;237655.0000000;238437.0000000;139
28.05.2021;0;238560.0000000;238988.0000000;236000.0000000;236400.0000000;59
01.06.2021;0;237323.0000000;238824.0000000;236219.0000000;236973.0000000;101
02.06.2021;0;235926.0000000;237080.0000000;235000.0000000;236708.0000000;87
03.06.2021;0;236708.0000000;237209.0000000;233500.0000000;233703.0000000;108
04.06.2021;0;233567.0000000;234698.0000000;233244.0000000;233561.0000000;104
07.06.2021;0;232839.0000000;233837.0000000;231300.0000000;233316.0000000;133
08.06.2021;0;233684.0000000;236723.0000000;232314.0000000;235807.0000000;125
09.06.2021;0;235612.0000000;238101.0000000;235612.0000000;237650.0000000;70
10.06.2021;0;236623.0000000;240000.0000000;235808.0000000;239929.0000000;99
11.06.2021;0;239565.0000000;241750.0000000;239563.0000000;241033.0000000;87
14.06.2021;0;240835.0000000;243941.0000000;240835.0000000;243585.0000000;89
15.06.2021;0;243071.0000000;245000.0000000;242271.0000000;244307.0000000;96
16.06.2021;0;244107.0000000;248247.0000000;242665.0000000;248000.0000000;181
17.06.2021;0;245700.0000000;253000.0000000;245700.0000000;252005.0000000;187
18.06.2021;0;252005.0000000;254855.0000000;250344.0000000;254036.0000000;161
21.06.2021;0;254200.0000000;255577.0000000;251520.0000000;252117.0000000;114
22.06.2021;0;253187.0000000;256500.0000000;251519.0000000;255146.0000000;170
23.06.2021;0;255626.0000000;255626.0000000;252778.0000000;254477.0000000;51
24.06.2021;0;254422.0000000;254477.0000000;248627.0000000;249548.0000000;176
25.06.2021;0;249505.0000000;250004.0000000;245235.0000000;245327.0000000;59
28.06.2021;0;247000.0000000;248548.0000000;246550.0000000;248080.0000000;79
29.06.2021;0;249067.0000000;251500.0000000;249000.0000000;250909.0000000;50
30.06.2021;0;250554.0000000;253220.0000000;250482.0000000;251338.0000000;102
01.07.2021;0;252714.0000000;252714.0000000;250538.0000000;251584.0000000;56
02.07.2021;0;253100.0000000;257999.0000000;251556.0000000;257000.0000000;133
06.07.2021;0;256220.0000000;273969.0000000;255892.0000000;272840.0000000;588
07.07.2021;0;273526.0000000;279976.0000000;272592.0000000;275991.0000000;281
08.07.2021;0;276111.0000000;281027.0000000;271824.0000000;278928.0000000;558
09.07.2021;0;270550.0000000;279250.0000000;270550.0000000;275745.0000000;345
12.07.2021;0;279998.0000000;279998.0000000;275103.0000000;276283.0000000;286
13.07.2021;0;275802.0000000;279593.0000000;273000.0000000;273348.0000000;105
14.07.2021;0;274381.0000000;275539.0000000;272000.0000000;272771.0000000;129
15.07.2021;0;274557.0000000;274557.0000000;269609.0000000;269690.0000000;111
16.07.2021;0;269135.0000000;270607.0000000;264617.0000000;264720.0000000;54
19.07.2021;0;264333.0000000;265511.0000000;261742.0000000;265300.0000000;129
20.07.2021;0;266367.0000000;267100.0000000;262793.0000000;265127.0000000;258
21.07.2021;0;266549.0000000;266994.0000000;262850.0000000;265000.0000000;48
22.07.2021;0;265000.0000000;268435.0000000;264982.0000000;268435.0000000;82
23.07.2021;0;268278.0000000;270260.0000000;268200.0000000;269107.0000000;57
26.07.2021;0;271826.0000000;273421.0000000;270000.0000000;272481.0000000;95
27.07.2021;0;273506.0000000;273506.0000000;264726.0000000;267483.0000000;112
28.07.2021;0;268440.0000000;269668.0000000;265740.0000000;266632.0000000;116
29.07.2021;0;266311.0000000;267272.0000000;246271.0000000;246281.0000000;605
