<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
14.01.2021;0;6790.0000000;6807.0000000;6632.0000000;6668.0000000;12985
15.01.2021;0;6668.0000000;6730.0000000;6500.0000000;6513.0000000;6512
19.01.2021;0;6601.0000000;6648.0000000;6449.0000000;6582.0000000;8088
20.01.2021;0;6552.0000000;6666.0000000;6525.0000000;6535.0000000;7631
21.01.2021;0;6555.0000000;6790.0000000;6530.0000000;6785.0000000;10769
22.01.2021;0;6850.0000000;7175.0000000;6812.0000000;7000.0000000;20111
25.01.2021;0;7007.0000000;7250.0000000;6933.0000000;7082.0000000;14859
26.01.2021;0;7080.0000000;7190.0000000;7040.0000000;7149.0000000;6694
27.01.2021;0;7135.0000000;7135.0000000;6567.0000000;6744.0000000;35650
28.01.2021;0;6740.0000000;6876.0000000;6627.0000000;6674.0000000;24853
29.01.2021;0;6726.0000000;6726.0000000;6448.0000000;6499.0000000;13735
01.02.2021;0;6549.0000000;6676.0000000;6450.0000000;6660.0000000;12828
02.02.2021;0;6687.0000000;6799.0000000;6580.0000000;6785.0000000;15725
03.02.2021;0;6798.0000000;6811.0000000;6640.0000000;6671.0000000;11999
04.02.2021;0;6675.0000000;6703.0000000;6576.0000000;6603.0000000;13367
05.02.2021;0;6644.0000000;6644.0000000;6485.0000000;6569.0000000;6219
08.02.2021;0;6573.0000000;6830.0000000;6534.0000000;6784.0000000;15700
09.02.2021;0;6784.0000000;6835.0000000;6711.0000000;6743.0000000;7145
10.02.2021;0;6745.0000000;6875.0000000;6680.0000000;6808.0000000;12429
11.02.2021;0;6800.0000000;6880.0000000;6750.0000000;6812.0000000;3877
12.02.2021;0;6828.0000000;6950.0000000;6802.0000000;6879.0000000;8422
16.02.2021;0;6870.0000000;6957.0000000;6697.0000000;6735.0000000;12123
17.02.2021;0;6704.0000000;6757.0000000;6565.0000000;6637.0000000;5188
18.02.2021;0;6627.0000000;6630.0000000;6478.0000000;6560.0000000;4388
19.02.2021;0;6567.0000000;6680.0000000;6534.0000000;6652.0000000;4276
22.02.2021;0;6639.0000000;6670.0000000;6340.0000000;6345.0000000;7467
24.02.2021;0;6380.0000000;6389.0000000;6117.0000000;6365.0000000;7678
25.02.2021;0;6364.0000000;6423.0000000;6108.0000000;6193.0000000;12602
26.02.2021;0;6076.0000000;6378.0000000;5980.0000000;6363.0000000;7596
01.03.2021;0;6300.0000000;6415.0000000;6225.0000000;6390.0000000;4337
02.03.2021;0;6400.0000000;6450.0000000;6244.0000000;6244.0000000;4468
03.03.2021;0;6244.0000000;6275.0000000;5990.0000000;6034.0000000;7460
04.03.2021;0;6000.0000000;6010.0000000;5689.0000000;5813.0000000;13263
05.03.2021;0;5727.0000000;5889.0000000;5532.0000000;5823.0000000;13818
09.03.2021;0;5605.0000000;5850.0000000;5558.0000000;5812.0000000;6715
10.03.2021;0;5850.0000000;5919.0000000;5707.0000000;5746.0000000;6543
11.03.2021;0;5749.0000000;6001.0000000;5746.0000000;5958.0000000;5668
12.03.2021;0;6177.0000000;6177.0000000;5830.0000000;5948.0000000;4443
15.03.2021;0;6012.0000000;6100.0000000;5936.0000000;6007.0000000;6401
16.03.2021;0;6075.0000000;6165.0000000;6000.0000000;6041.0000000;5737
17.03.2021;0;6043.0000000;6122.0000000;5941.0000000;6080.0000000;8555
18.03.2021;0;6000.0000000;6096.0000000;5803.0000000;5834.0000000;8582
19.03.2021;0;5835.0000000;5896.0000000;5764.0000000;5862.0000000;5826
22.03.2021;0;5904.0000000;6080.0000000;5901.0000000;6016.0000000;7818
23.03.2021;0;6085.0000000;6123.0000000;5953.0000000;5990.0000000;6915
24.03.2021;0;5999.0000000;6015.0000000;5850.0000000;5863.0000000;6268
25.03.2021;0;5868.0000000;5899.0000000;5736.0000000;5827.0000000;6352
26.03.2021;0;5827.0000000;5875.0000000;5707.0000000;5860.0000000;7247
29.03.2021;0;5847.0000000;5920.0000000;5796.0000000;5847.0000000;7069
30.03.2021;0;5804.0000000;5844.0000000;5702.0000000;5773.0000000;9044
31.03.2021;0;5775.0000000;5984.0000000;5728.0000000;5937.0000000;13592
01.04.2021;0;5995.0000000;6198.0000000;5966.0000000;6189.0000000;13756
05.04.2021;0;6017.0000000;6283.0000000;6017.0000000;6212.0000000;10301
